Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
COY-KIT,9,-93.70142841,-68.56138902,-19.98796437,-80.74662941,-50.26531802,-1.981156372,COY_KIT,COY-KIT-9,"['BUG', 'CHI', 'LAX', 'NOR', 'ART', 'WIG', 'ONO']",COY-9_KIT-9,"['BUG-COY-12', 'COY-LAX-12', 'COY-NOR-12', 'CHI-COY-9', 'COY-NOR-9', 'CHI-KIT-9', 'KIT-WIG-9', 'KIT-ONO-9', 'ART-KIT-12']","['BUG-COY', 'CHI-COY', 'COY-LAX', 'COY-NOR', 'ART-KIT', 'CHI-KIT', 'KIT-WIG', 'KIT-ONO']","['BUG-12', 'LAX-12', 'NOR-12', 'CHI-9', 'NOR-9', 'CHI-9', 'WIG-9', 'ONO-9', 'ART-12']",0
ELK-WIG,9,-83.42824041,-103.036941,-38.83893637,-74.04124941,-76.36781602,-20.98122137,ELK_WIG,ELK-WIG-9,"['NOR', 'USE', 'TAT', 'WOW', 'KEY', 'KIT']",ELK-9_WIG-9,"['ELK-NOR-9', 'ELK-USE-9', 'ELK-TAT-9', 'ELK-WOW-9', 'KEY-WIG-9', 'KIT-WIG-9', 'USE-WIG-9', 'WIG-WOW-9']","['ELK-NOR', 'ELK-USE', 'ELK-TAT', 'ELK-WOW', 'KEY-WIG', 'KIT-WIG', 'USE-WIG', 'WIG-WOW']","['NOR-9', 'USE-9', 'TAT-9', 'WOW-9', 'KEY-9', 'KIT-9', 'USE-9', 'WOW-9']",0
ART-FIG,12,-85.24824141,-94.26845802,26.52474063,-68.95094441,-58.83866602,33.62420063,ART_FIG,ART-FIG-12,"['KIT', 'ASH', 'MAD', 'LAX', 'BUG', 'KEY', 'GOO', 'YAK']",ART-12_FIG-12,"['ART-ASH-12', 'ART-MAD-12', 'ART-LAX-12', 'ART-KIT-12', 'BUG-FIG-12', 'FIG-KEY-12', 'FIG-GOO-12', 'FIG-YAK-12']","['ART-KIT', 'ART-ASH', 'ART-MAD', 'ART-LAX', 'BUG-FIG', 'FIG-KEY', 'FIG-GOO', 'FIG-YAK']","['ASH-12', 'MAD-12', 'LAX-12', 'KIT-9', 'BUG-12', 'KEY-12', 'GOO-12', 'YAK-12']",0
HEX-MAY,3,-57.82588741,138.550331,-73.40293337,-42.89736841,147.070363,-46.28103337,HEX_MAY,HEX-MAY-3,"['GUT', 'SIP', 'WAX', 'INK', 'RUM']",HEX-3_MAY-3,"['GUT-HEX-3', 'HEX-SIP-3', 'HEX-WAX-3', 'INK-MAY-3', 'MAY-RUM-3', 'MAY-SIP-3']","['GUT-HEX', 'HEX-SIP', 'HEX-WAX', 'INK-MAY', 'MAY-RUM', 'MAY-SIP']","['GUT-3', 'SIP-3', 'WAX-3', 'INK-3', 'RUM-3', 'SIP-3']",0
BAR-ONO,9,-105.9669134,-62.98485202,-63.50000837,-88.90182941,-31.27103202,-61.66566937,BAR_ONO,BAR-ONO-9,"['CUP', 'FLU', 'DOG', 'KIT', 'SIR', 'USE', 'TAT']",BAR-9_ONO-9,"['BAR-CUP-4', 'BAR-FLU-4', 'BAR-DOG-4', 'BAR-DOG-9', 'KIT-ONO-9', 'ONO-SIR-9', 'ONO-USE-9', 'ONO-TAT-9']","['BAR-CUP', 'BAR-FLU', 'BAR-DOG', 'KIT-ONO', 'ONO-SIR', 'ONO-USE', 'ONO-TAT']","['CUP-4', 'FLU-4', 'DOG-4', 'DOG-9', 'KIT-9', 'SIR-9', 'USE-9', 'TAT-9']",0
MOM-TAX,3,-95.65655241,74.10019898,-64.08417237,-84.88109141,89.53200898,-15.13246137,MOM_TAX,MOM-TAX-3,"['AGO', 'AIM', 'GYM', 'DAY', 'OAR', 'OIL', 'WIZ']",MOM-3_TAX-3,"['AGO-MOM-3', 'AIM-MOM-3', 'GYM-MOM-3', 'OAR-TAX-3', 'OIL-TAX-3', 'DAY-TAX-4', 'TAX-WIZ-4']","['AGO-MOM', 'AIM-MOM', 'GYM-MOM', 'DAY-TAX', 'OAR-TAX', 'OIL-TAX', 'TAX-WIZ']","['AGO-3', 'AIM-3', 'GYM-3', 'OAR-3', 'OIL-3', 'DAY-4', 'WIZ-4']",0
LAB-LAM,12,-49.51198841,-68.52870402,61.93299363,-39.22136141,-46.33818502,62.20547263,LAB_LAM,LAB-LAM-12,"['YAK', 'ZAP', 'OLD', 'ASH', 'TRY']",LAB-12_LAM-12,"['LAB-YAK-13', 'LAB-ZAP-13', 'LAB-OLD-13', 'LAB-YAK-12', 'ASH-LAM-12', 'LAM-TRY-12']","['LAB-YAK', 'LAB-ZAP', 'LAB-OLD', 'ASH-LAM', 'LAM-TRY']","['YAK-13', 'ZAP-13', 'OLD-13', 'YAK-12', 'ASH-12', 'TRY-6']",0
LEG-OVA,1,37.55681159,137.684574,-68.68453837,53.69602259,148.781207,-44.57590737,LEG_OVA,LEG-OVA-1,"['SPY', 'WHO', 'RAW', 'NIX', 'PIE', 'RAD']",LEG-1_OVA-1,"['LEG-SPY-1', 'LEG-WHO-1', 'LEG-RAW-1', 'LEG-NIX-1', 'NIX-OVA-1', 'OVA-PIE-1', 'OVA-RAD-1']","['LEG-SPY', 'LEG-WHO', 'LEG-RAW', 'LEG-NIX', 'NIX-OVA', 'OVA-PIE', 'OVA-RAD']","['SPY-1', 'WHO-1', 'RAW-1', 'NIX-1', 'NIX-1', 'PIE-1', 'RAD-1']",0
BOY-FOX,2,108.4197686,11.93373498,-68.75523137,113.4612856,14.11545098,-39.83334437,BOY_FOX,BOY-FOX-2,"['BAH', 'ETA', 'CIS', 'ORC', 'SKY', 'TUX']",BOY-2_FOX-2,"['BAH-BOY-2', 'BOY-ETA-2', 'BOY-CIS-2', 'BOY-ORC-2', 'FOX-SKY-2', 'FOX-TUX-2']","['BAH-BOY', 'BOY-ETA', 'BOY-CIS', 'BOY-ORC', 'FOX-SKY', 'FOX-TUX']","['BAH-2', 'ETA-2', 'CIS-2', 'ORC-2', 'SKY-2', 'TUX-2']",0
FUN-NAY,5,-41.77578841,81.21320698,46.46754063,-14.06673741,88.98864298,50.76425863,FUN_NAY,FUN-NAY-5,"['DRY', 'FAN', 'PLY', 'REF', 'BOA', 'JOB']",FUN-5_NAY-5,"['DRY-FUN-5', 'FUN-PLY-5', 'FUN-REF-5', 'FAN-FUN-6', 'BOA-NAY-5', 'JOB-NAY-5', 'NAY-PLY-5', 'NAY-REF-5']","['DRY-FUN', 'FAN-FUN', 'FUN-PLY', 'FUN-REF', 'BOA-NAY', 'JOB-NAY', 'NAY-PLY', 'NAY-REF']","['DRY-5', 'PLY-5', 'REF-5', 'FAN-6', 'BOA-5', 'JOB-5', 'PLY-5', 'REF-5']",0
CUP-PAW,4,-113.3547044,1.689936983,-56.48926237,-102.1497724,18.42387798,-36.97350437,CUP_PAW,CUP-PAW-4,"['BAR', 'DOG', 'DAY', 'GYM', 'SAY', 'ZIG', 'VAN']",CUP-4_PAW-4,"['BAR-CUP-4', 'CUP-DOG-4', 'CUP-DAY-4', 'CUP-GYM-4', 'DAY-PAW-4', 'PAW-SAY-4', 'PAW-ZIG-4', 'PAW-VAN-4']","['BAR-CUP', 'CUP-DOG', 'CUP-DAY', 'CUP-GYM', 'DAY-PAW', 'PAW-SAY', 'PAW-ZIG', 'PAW-VAN']","['BAR-4', 'DOG-4', 'DAY-4', 'GYM-4', 'DAY-4', 'SAY-4', 'ZIG-4', 'VAN-4']",0
KEY-WIG,9,-83.42824041,-117.391416,-20.98122137,-69.64055541,-103.036941,7.820439628,KEY_WIG,KEY-WIG-9,"['FIG', 'NOR', 'SAD', 'ELK', 'KIT', 'USE', 'WOW']",KEY-9_WIG-9,"['FIG-KEY-12', 'KEY-NOR-12', 'KEY-NOR-9', 'KEY-SAD-9', 'ELK-WIG-9', 'KIT-WIG-9', 'USE-WIG-9', 'WIG-WOW-9']","['FIG-KEY', 'KEY-NOR', 'KEY-SAD', 'ELK-WIG', 'KIT-WIG', 'USE-WIG', 'WIG-WOW']","['FIG-12', 'NOR-12', 'NOR-9', 'SAD-10', 'ELK-9', 'KIT-9', 'USE-9', 'WOW-9']",0
ACE-FIX,7,75.03074659,-4.811578017,19.02546163,82.95430959,41.79066798,22.42784863,ACE_FIX,ACE-FIX-7,"['BRO', 'EYE', 'YES', 'POP', 'MAC', 'IVY', 'GIG']",ACE-7_FIX-7,"['ACE-BRO-7', 'ACE-EYE-7', 'ACE-YES-7', 'ACE-POP-7', 'FIX-MAC-11', 'FIX-GIG-11', 'FIX-MAC-7', 'FIX-POP-7', 'FIX-IVY-7']","['ACE-BRO', 'ACE-EYE', 'ACE-YES', 'ACE-POP', 'FIX-MAC', 'FIX-POP', 'FIX-IVY', 'FIX-GIG']","['BRO-7', 'EYE-7', 'YES-7', 'POP-7', 'MAC-11', 'GIG-11', 'MAC-7', 'POP-7', 'IVY-7']",0
GUN-JOY,1,80.21752159,86.71068098,-50.51652737,84.05906559,108.367809,-32.10448937,GUN_JOY,GUN-JOY-1,"['ASK', 'RAW', 'OFF', 'TUB', 'BIO', 'DIG', 'SPY']",GUN-1_JOY-1,"['GUN-RAW-1', 'ASK-GUN-2', 'GUN-OFF-2', 'GUN-TUB-2', 'BIO-JOY-1', 'JOY-SPY-1', 'JOY-RAW-1', 'DIG-JOY-2']","['ASK-GUN', 'GUN-RAW', 'GUN-OFF', 'GUN-TUB', 'BIO-JOY', 'DIG-JOY', 'JOY-SPY', 'JOY-RAW']","['RAW-1', 'ASK-2', 'OFF-2', 'TUB-2', 'BIO-1', 'SPY-1', 'RAW-1', 'DIG-2']",0
ADO-PLY,5,-22.25168941,55.30934898,38.38084263,11.85316059,92.98717298,47.80186763,ADO_PLY,ADO-PLY-5,"['DUB', 'TOY', 'HOW', 'FUN', 'JOB', 'NAY']",ADO-5_PLY-5,"['ADO-DUB-5', 'ADO-TOY-5', 'ADO-HOW-5', 'FUN-PLY-5', 'JOB-PLY-5', 'NAY-PLY-5']","['ADO-DUB', 'ADO-TOY', 'ADO-HOW', 'FUN-PLY', 'JOB-PLY', 'NAY-PLY']","['DUB-5', 'TOY-5', 'HOW-5', 'FUN-5', 'JOB-5', 'NAY-5']",0
TOY-WET,7,37.08808359,71.53245898,30.98683663,55.73786259,78.05762498,53.34773463,TOY_WET,TOY-WET-7,"['ADO', 'DUB', 'EON', 'JOB', 'ARM', 'BRO']",TOY-7_WET-7,"['ADO-TOY-5', 'DUB-TOY-5', 'JOB-TOY-5', 'EON-TOY-7', 'ARM-WET-1', 'DUB-WET-1', 'BRO-WET-7']","['ADO-TOY', 'DUB-TOY', 'EON-TOY', 'JOB-TOY', 'ARM-WET', 'BRO-WET', 'DUB-WET']","['ADO-5', 'DUB-5', 'JOB-5', 'EON-7', 'ARM-1', 'DUB-1', 'BRO-7']",0
HOW-SHY,5,-28.92061941,116.592725,4.278644628,3.807477594,125.976734,7.891281628,HOW_SHY,HOW-SHY-5,"['ADO', 'ELF', 'GAL', 'PIE', 'BOA', 'DRY', 'INK', 'OIL']",HOW-5_SHY-5,"['ELF-HOW-1', 'GAL-HOW-1', 'HOW-PIE-1', 'ADO-HOW-5', 'BOA-SHY-5', 'DRY-SHY-5', 'OIL-SHY-5', 'INK-SHY-3']","['ADO-HOW', 'ELF-HOW', 'GAL-HOW', 'HOW-PIE', 'BOA-SHY', 'DRY-SHY', 'INK-SHY', 'OIL-SHY']","['ELF-1', 'GAL-1', 'PIE-1', 'ADO-5', 'BOA-5', 'DRY-5', 'OIL-5', 'INK-3']",0
JOB-NIL,5,3.845794594,57.19140898,50.77433863,22.39774359,74.53298798,59.56868863,JOB_NIL,JOB-NIL-5,"['NAY', 'TOY', 'PLY', 'AHI', 'JUG']",JOB-5_NIL-5,"['JOB-NAY-5', 'JOB-TOY-5', 'JOB-PLY-5', 'JUG-NIL-5', 'AHI-NIL-7']","['JOB-NAY', 'JOB-TOY', 'JOB-PLY', 'AHI-NIL', 'JUG-NIL']","['NAY-5', 'TOY-5', 'PLY-5', 'JUG-5', 'AHI-7']",0
BAH-BOY,2,97.16048159,-14.53845802,-78.92810637,108.4197686,11.93373498,-68.75523137,BAH_BOY,BAH-BOY-2,"['CIS', 'WIN', 'BAM', 'FOX', 'ETA', 'ORC']",BAH-2_BOY-2,"['BAH-CIS-2', 'BAH-WIN-8', 'BAH-BAM-8', 'BOY-FOX-2', 'BOY-ETA-2', 'BOY-CIS-2', 'BOY-ORC-2']","['BAH-CIS', 'BAH-WIN', 'BAH-BAM', 'BOY-FOX', 'BOY-ETA', 'BOY-CIS', 'BOY-ORC']","['CIS-2', 'WIN-8', 'BAM-8', 'FOX-2', 'ETA-2', 'CIS-2', 'ORC-2']",0
INK-SHY,3,-53.10752641,125.976734,-22.66342337,-28.92061941,133.549724,7.891281628,INK_SHY,INK-SHY-3,"['ALA', 'GUT', 'MAY', 'RUM', 'BOA', 'DRY', 'HOW', 'OIL']",INK-3_SHY-5,"['ALA-INK-3', 'GUT-INK-3', 'INK-MAY-3', 'INK-RUM-3', 'BOA-SHY-5', 'DRY-SHY-5', 'HOW-SHY-5', 'OIL-SHY-5']","['ALA-INK', 'GUT-INK', 'INK-MAY', 'INK-RUM', 'BOA-SHY', 'DRY-SHY', 'HOW-SHY', 'OIL-SHY']","['ALA-3', 'GUT-3', 'MAY-3', 'RUM-3', 'BOA-5', 'DRY-5', 'HOW-5', 'OIL-5']",0
FAN-MOP,6,-53.57925541,32.03279498,53.57610463,-41.14815841,51.12708598,63.86493863,FAN_MOP,FAN-MOP-6,"['FUN', 'ZZZ', 'NAN', 'DUH', 'JUG', 'SOY']",FAN-6_MOP-6,"['FAN-ZZZ-6', 'FAN-NAN-6', 'FAN-FUN-6', 'DUH-MOP-6', 'JUG-MOP-6', 'MOP-SOY-6', 'MOP-NAN-6']","['FAN-FUN', 'FAN-ZZZ', 'FAN-NAN', 'DUH-MOP', 'JUG-MOP', 'MOP-SOY', 'MOP-NAN']","['ZZZ-6', 'NAN-6', 'FUN-5', 'DUH-6', 'JUG-6', 'SOY-6', 'NAN-6']",0
INK-RUM,3,-53.10752641,133.549724,-29.20266437,-21.85544841,135.503937,-22.66342337,INK_RUM,INK-RUM-3,"['ALA', 'GUT', 'MAY', 'SHY', 'PIE', 'REF', 'SIP']",INK-3_RUM-3,"['ALA-INK-3', 'GUT-INK-3', 'INK-MAY-3', 'INK-SHY-3', 'MAY-RUM-3', 'RUM-SIP-3', 'REF-RUM-5', 'PIE-RUM-1']","['ALA-INK', 'GUT-INK', 'INK-MAY', 'INK-SHY', 'MAY-RUM', 'PIE-RUM', 'REF-RUM', 'RUM-SIP']","['ALA-3', 'GUT-3', 'MAY-3', 'SHY-5', 'MAY-3', 'SIP-3', 'REF-5', 'PIE-1']",0
OVA-RAD,1,37.55681159,135.015985,-44.57590737,45.56589559,148.781207,-17.33008237,OVA_RAD,OVA-RAD-1,"['LEG', 'NIX', 'PIE', 'BIO', 'GAL']",OVA-1_RAD-1,"['LEG-OVA-1', 'NIX-OVA-1', 'OVA-PIE-1', 'BIO-RAD-1', 'GAL-RAD-1']","['LEG-OVA', 'NIX-OVA', 'OVA-PIE', 'BIO-RAD', 'GAL-RAD']","['LEG-1', 'NIX-1', 'PIE-1', 'BIO-1', 'GAL-1']",0
COP-USE,9,-66.40635841,-101.868626,-51.81747737,-42.95671341,-98.69556402,-45.03855737,COP_USE,COP-USE-9,"['WOW', 'NEW', 'TAT', 'GET', 'ELK', 'ONO', 'WIG']",COP-9_USE-9,"['COP-WOW-10', 'COP-NEW-10', 'COP-GET-10', 'COP-WOW-9', 'COP-TAT-9', 'ELK-USE-9', 'ONO-USE-9', 'USE-WIG-9', 'NEW-USE-10']","['COP-WOW', 'COP-NEW', 'COP-TAT', 'COP-GET', 'ELK-USE', 'NEW-USE', 'ONO-USE', 'USE-WIG']","['WOW-10', 'NEW-10', 'GET-10', 'WOW-9', 'TAT-9', 'ELK-9', 'ONO-9', 'WIG-9', 'NEW-10']",0
GIN-LAX,6,-90.01991741,-13.41357102,17.70368663,-79.20396241,31.45906698,26.66345463,GIN_LAX,GIN-LAX-6,"['DAY', 'WIZ', 'ICE', 'ART', 'COY', 'HAM']",GIN-6_LAX-6,"['DAY-GIN-4', 'GIN-WIZ-4', 'GIN-ICE-4', 'GIN-ICE-6', 'ART-LAX-12', 'COY-LAX-12', 'HAM-LAX-6', 'ICE-LAX-6']","['DAY-GIN', 'GIN-WIZ', 'GIN-ICE', 'ART-LAX', 'COY-LAX', 'HAM-LAX', 'ICE-LAX']","['DAY-4', 'WIZ-4', 'ICE-4', 'ICE-6', 'ART-12', 'COY-12', 'HAM-6', 'ICE-6']",0
NAY-REF,5,-28.63881841,88.98864298,25.92900463,-14.06673741,97.75430098,50.76425863,NAY_REF,NAY-REF-5,"['BOA', 'FUN', 'JOB', 'PLY', 'RUM']",NAY-5_REF-5,"['BOA-NAY-5', 'FUN-NAY-5', 'JOB-NAY-5', 'NAY-PLY-5', 'FUN-REF-5', 'REF-RUM-5']","['BOA-NAY', 'FUN-NAY', 'JOB-NAY', 'NAY-PLY', 'FUN-REF', 'REF-RUM']","['BOA-5', 'FUN-5', 'JOB-5', 'PLY-5', 'FUN-5', 'RUM-5']",0
AIR-FAX,11,52.93065359,-53.90876502,43.73215663,71.13112059,-32.43153802,53.84225463,AIR_FAX,AIR-FAX-11,"['ODD', 'MAC', 'EVE', 'ZOO', 'LIE']",AIR-11_FAX-11,"['AIR-ODD-11', 'AIR-MAC-11', 'FAX-ZOO-11', 'FAX-LIE-11', 'EVE-FAX-14']","['AIR-ODD', 'AIR-MAC', 'EVE-FAX', 'FAX-ZOO', 'FAX-LIE']","['ODD-11', 'MAC-11', 'ZOO-11', 'LIE-11', 'EVE-14']",0
BIO-ELF,1,42.59283659,109.975758,-9.524659372,66.46786359,118.555503,-1.147938372,BIO_ELF,BIO-ELF-1,"['ARM', 'JOY', 'NOM', 'RAD', 'WAR', 'HOW']",BIO-1_ELF-1,"['ARM-BIO-1', 'BIO-JOY-1', 'BIO-NOM-1', 'BIO-RAD-1', 'ELF-WAR-1', 'ELF-HOW-1']","['ARM-BIO', 'BIO-JOY', 'BIO-NOM', 'BIO-RAD', 'ELF-WAR', 'ELF-HOW']","['ARM-1', 'JOY-1', 'NOM-1', 'RAD-1', 'WAR-1', 'HOW-1']",0
ACT-TAU,6,-51.10642441,-43.09522102,48.41176363,-23.40370241,-19.28789502,60.45120163,ACT_TAU,ACT-TAU-6,"['ASH', 'DUH', 'HAM', 'FOG', 'LAW', 'TRY', 'ZAP']",ACT-6_TAU-6,"['ACT-ASH-12', 'ACT-DUH-6', 'ACT-HAM-6', 'TAU-ZAP-13', 'FOG-TAU-14', 'LAW-TAU-14', 'FOG-TAU-6', 'TAU-TRY-6']","['ACT-ASH', 'ACT-DUH', 'ACT-HAM', 'FOG-TAU', 'LAW-TAU', 'TAU-TRY', 'TAU-ZAP']","['ASH-12', 'DUH-6', 'HAM-6', 'ZAP-13', 'FOG-14', 'LAW-14', 'FOG-6', 'TRY-6']",0
DUH-MOP,6,-51.47386841,5.233506983,63.54871163,-41.14815841,32.03279498,63.86493863,DUH_MOP,DUH-MOP-6,"['ACT', 'TRY', 'NAN', 'SOY', 'FAN', 'JUG']",DUH-6_MOP-6,"['ACT-DUH-6', 'DUH-TRY-6', 'DUH-NAN-6', 'DUH-SOY-6', 'FAN-MOP-6', 'JUG-MOP-6', 'MOP-SOY-6', 'MOP-NAN-6']","['ACT-DUH', 'DUH-TRY', 'DUH-NAN', 'DUH-SOY', 'FAN-MOP', 'JUG-MOP', 'MOP-SOY', 'MOP-NAN']","['ACT-6', 'TRY-6', 'NAN-6', 'SOY-6', 'FAN-6', 'JUG-6', 'SOY-6', 'NAN-6']",0
HIP-SAD,10,-46.30678341,-153.773805,-17.57409037,-32.92354741,-142.987594,11.08167163,HIP_SAD,HIP-SAD-10,"['FOR', 'GET', 'RUG', 'NEW', 'ALL', 'GOO', 'KEY']",HIP-10_SAD-10,"['FOR-HIP-10', 'GET-HIP-10', 'HIP-RUG-10', 'HIP-NEW-10', 'ALL-SAD-10', 'GOO-SAD-10', 'RUG-SAD-10', 'KEY-SAD-9']","['FOR-HIP', 'GET-HIP', 'HIP-RUG', 'HIP-NEW', 'ALL-SAD', 'GOO-SAD', 'KEY-SAD', 'RUG-SAD']","['FOR-10', 'GET-10', 'RUG-10', 'NEW-10', 'ALL-10', 'GOO-10', 'RUG-10', 'KEY-9']",0
TAX-WIZ,4,-96.35106441,61.19367898,-14.31714737,-94.22729741,69.70448498,16.15277063,TAX_WIZ,TAX-WIZ-4,"['DAY', 'MOM', 'OAR', 'OIL', 'FLY', 'GIN', 'SAY', 'ZZZ']",TAX-4_WIZ-4,"['MOM-TAX-3', 'OAR-TAX-3', 'OIL-TAX-3', 'DAY-TAX-4', 'GIN-WIZ-4', 'SAY-WIZ-4', 'FLY-WIZ-5', 'WIZ-ZZZ-4']","['DAY-TAX', 'MOM-TAX', 'OAR-TAX', 'OIL-TAX', 'FLY-WIZ', 'GIN-WIZ', 'SAY-WIZ', 'WIZ-ZZZ']","['MOM-3', 'OAR-3', 'OIL-3', 'DAY-4', 'GIN-4', 'SAY-4', 'FLY-5', 'ZZZ-6']",0
EGG-PIG,10,4.830568594,-149.573482,21.92542263,6.241364594,-121.224164,32.61002663,EGG_PIG,EGG-PIG-10,"['ALL', 'RUG', 'FOR', 'MOO', 'HOT', 'JAM', 'ZAP']",EGG-10_PIG-10,"['ALL-EGG-10', 'EGG-RUG-10', 'EGG-FOR-10', 'EGG-MOO-10', 'ALL-PIG-10', 'HOT-PIG-13', 'JAM-PIG-13', 'PIG-ZAP-13']","['ALL-EGG', 'EGG-RUG', 'EGG-FOR', 'EGG-MOO', 'ALL-PIG', 'HOT-PIG', 'JAM-PIG', 'PIG-ZAP']","['ALL-10', 'RUG-10', 'FOR-10', 'MOO-10', 'ALL-10', 'HOT-13', 'JAM-13', 'ZAP-13']",0
EAR-GEL,10,46.59295959,-136.052756,7.895627628,53.08506359,-108.725841,23.04261663,EAR_GEL,EAR-GEL-10,"['WAS', 'ZOO', 'PHI', 'SEX', 'ROB', 'MOO']",EAR-10_GEL-10,"['EAR-WAS-11', 'EAR-ZOO-11', 'EAR-PHI-11', 'GEL-SEX-10', 'GEL-ROB-10', 'GEL-MOO-10', 'GEL-PHI-10']","['EAR-WAS', 'EAR-ZOO', 'EAR-PHI', 'GEL-SEX', 'GEL-PHI', 'GEL-ROB', 'GEL-MOO']","['WAS-11', 'ZOO-11', 'PHI-11', 'SEX-10', 'ROB-10', 'MOO-10', 'PHI-8']",0
FOR-OAK,10,-1.859306406,-159.398511,-31.06690737,18.45301759,-148.691116,-11.69254437,FOR_OAK,FOR-OAK-10,"['EGG', 'HIP', 'CAB', 'DAD', 'GET', 'ROB']",FOR-10_OAK-10,"['EGG-FOR-10', 'FOR-HIP-10', 'CAB-OAK-10', 'DAD-OAK-10', 'GET-OAK-10', 'OAK-ROB-10']","['EGG-FOR', 'FOR-HIP', 'CAB-OAK', 'DAD-OAK', 'GET-OAK', 'OAK-ROB']","['EGG-10', 'HIP-10', 'CAB-10', 'DAD-10', 'GET-10', 'ROB-10']",0
DAD-MOO,10,25.22672259,-147.27426,0.517395628,31.52915659,-135.876097,28.76128663,DAD_MOO,DAD-MOO-10,"['RUG', 'ROB', 'SEX', 'OAK', 'EGG', 'GEL', 'JAM']",DAD-10_MOO-10,"['DAD-RUG-10', 'DAD-ROB-10', 'DAD-SEX-10', 'DAD-OAK-10', 'EGG-MOO-10', 'GEL-MOO-10', 'JAM-MOO-13']","['DAD-RUG', 'DAD-ROB', 'DAD-SEX', 'DAD-OAK', 'EGG-MOO', 'GEL-MOO', 'JAM-MOO']","['RUG-10', 'ROB-10', 'SEX-10', 'OAK-10', 'EGG-10', 'GEL-10', 'JAM-13']",0
EON-YES,7,54.23545259,26.39750798,41.98318563,62.85992059,51.31187898,48.11208163,EON_YES,EON-YES-7,"['POP', 'TOY', 'ACE', 'ERA', 'IRE', 'MAC']",EON-7_YES-7,"['EON-POP-7', 'EON-TOY-7', 'ACE-YES-7', 'ERA-YES-7', 'IRE-YES-7', 'MAC-YES-7']","['EON-POP', 'EON-TOY', 'ACE-YES', 'ERA-YES', 'IRE-YES', 'MAC-YES']","['POP-7', 'TOY-7', 'ACE-7', 'ERA-7', 'IRE-7', 'MAC-7']",0
KEG-WAS,11,71.74941359,-81.86690602,10.55548263,83.77172959,-61.85164402,19.97496263,KEG_WAS,KEG-WAS-11,"['COW', 'WHY', 'ODD', 'EAR', 'PHI', 'TAR', 'ZOO']",KEG-11_WAS-11,"['COW-KEG-11', 'KEG-ODD-11', 'KEG-WHY-8', 'EAR-WAS-11', 'PHI-WAS-11', 'TAR-WAS-11', 'WAS-ZOO-11']","['COW-KEG', 'KEG-WHY', 'KEG-ODD', 'EAR-WAS', 'PHI-WAS', 'TAR-WAS', 'WAS-ZOO']","['COW-11', 'ODD-11', 'WHY-8', 'EAR-11', 'PHI-11', 'TAR-11', 'ZOO-11']",0
ALL-SAD,10,-46.30678341,-142.987594,11.08167163,-21.26114741,-138.6957,32.20581763,ALL_SAD,ALL-SAD-10,"['PRO', 'EGG', 'RUG', 'PIG', 'GOO', 'HIP', 'KEY']",ALL-10_SAD-10,"['ALL-EGG-10', 'ALL-RUG-10', 'ALL-PIG-10', 'ALL-PRO-10', 'GOO-SAD-10', 'HIP-SAD-10', 'RUG-SAD-10', 'KEY-SAD-9']","['ALL-PRO', 'ALL-EGG', 'ALL-RUG', 'ALL-PIG', 'GOO-SAD', 'HIP-SAD', 'KEY-SAD', 'RUG-SAD']","['EGG-10', 'RUG-10', 'PIG-10', 'PRO-13', 'GOO-10', 'HIP-10', 'RUG-10', 'KEY-9']",0
GUT-HEX,3,-58.81736041,125.501099,-73.40293337,-57.82588741,138.550331,-49.45211537,GUT_HEX,GUT-HEX-3,"['INK', 'WAX', 'SIP', 'MAY']",GUT-3_HEX-3,"['GUT-INK-3', 'GUT-WAX-3', 'GUT-SIP-3', 'HEX-SIP-3', 'HEX-MAY-3', 'HEX-WAX-3']","['GUT-INK', 'GUT-WAX', 'GUT-SIP', 'HEX-SIP', 'HEX-MAY', 'HEX-WAX']","['INK-3', 'WAX-3', 'SIP-3', 'SIP-3', 'MAY-3', 'WAX-3']",0
LEG-RAW,1,53.69602259,115.720687,-68.68453837,76.51529459,137.684574,-61.04676337,LEG_RAW,LEG-RAW-1,"['OVA', 'SPY', 'WHO', 'NIX', 'FRO', 'GUN', 'JOY']",LEG-1_RAW-1,"['LEG-OVA-1', 'LEG-SPY-1', 'LEG-WHO-1', 'LEG-NIX-1', 'FRO-RAW-1', 'GUN-RAW-1', 'JOY-RAW-1', 'RAW-WHO-1']","['LEG-OVA', 'LEG-SPY', 'LEG-WHO', 'LEG-NIX', 'FRO-RAW', 'GUN-RAW', 'JOY-RAW', 'RAW-WHO']","['OVA-1', 'SPY-1', 'WHO-1', 'NIX-1', 'FRO-1', 'GUN-1', 'JOY-1', 'WHO-1']",0
