Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
FOR-HIP,10,-32.92354741,-159.398511,-17.57409037,-1.859306406,-153.773805,-11.69254437,FOR_HIP,FOR-HIP-10,"['EGG', 'OAK', 'GET', 'SAD', 'RUG', 'NEW']",FOR-10_HIP-10,"['EGG-FOR-10', 'FOR-OAK-10', 'FOR-GET-10', 'HIP-SAD-10', 'HIP-RUG-10', 'HIP-NEW-10']","['EGG-FOR', 'FOR-OAK', 'FOR-GET', 'HIP-SAD', 'HIP-RUG', 'HIP-NEW']","['EGG-10', 'OAK-10', 'GET-10', 'SAD-10', 'RUG-10', 'NEW-10']",0
GET-OAK,10,-11.22186041,-148.691116,-35.38363137,18.45301759,-141.007733,-31.06690737,GET_OAK,GET-OAK-10,"['CAB', 'COP', 'DAD', 'FOR', 'NEW', 'ROB']",GET-10_OAK-10,"['CAB-GET-10', 'COP-GET-10', 'DAD-GET-10', 'FOR-GET-10', 'GET-NEW-10', 'CAB-OAK-10', 'FOR-OAK-10', 'OAK-ROB-10']","['CAB-GET', 'COP-GET', 'DAD-GET', 'FOR-GET', 'GET-NEW', 'CAB-OAK', 'FOR-OAK', 'OAK-ROB']","['CAB-10', 'COP-10', 'DAD-10', 'FOR-10', 'NEW-10', 'CAB-10', 'FOR-10', 'ROB-10']",1
NIX-WHO,1,19.61778759,110.670883,-84.02869737,56.10229159,146.65104,-71.21173037,NIX_WHO,NIX-WHO-1,"['LEG', 'SPY', 'OVA', 'PIE', 'FRO', 'GUN', 'OFF']",NIX-1_WHO-1,"['LEG-NIX-1', 'NIX-SPY-1', 'NIX-OVA-1', 'NIX-PIE-1', 'FRO-WHO-1', 'GUN-WHO-1', 'LEG-WHO-1', 'OFF-WHO-2']","['LEG-NIX', 'NIX-SPY', 'NIX-OVA', 'NIX-PIE', 'FRO-WHO', 'GUN-WHO', 'LEG-WHO', 'OFF-WHO']","['LEG-1', 'SPY-1', 'OVA-1', 'PIE-1', 'FRO-1', 'GUN-1', 'LEG-1', 'OFF-2']",1
COP-TAT,9,-57.91414741,-101.868626,-74.08673237,-42.95671341,-66.76327302,-45.03855737,COP_TAT,COP-TAT-9,"['NEW', 'GET', 'ELK', 'ONO', 'SIR', 'USE']",COP-9_TAT-9,"['COP-NEW-10', 'COP-GET-10', 'COP-ELK-9', 'ELK-TAT-9', 'ONO-TAT-9', 'SIR-TAT-9', 'TAT-USE-9']","['COP-NEW', 'COP-GET', 'COP-ELK', 'ELK-TAT', 'ONO-TAT', 'SIR-TAT', 'TAT-USE']","['NEW-10', 'GET-10', 'ELK-9', 'ELK-9', 'ONO-9', 'SIR-9', 'USE-9']",1
BOY-CIS,2,85.32510359,11.66894898,-82.83059537,108.4197686,11.93373498,-68.75523137,BOY_CIS,BOY-CIS-2,"['BAH', 'FOX', 'ETA', 'ORC', 'BAM', 'TAG', 'OFF']",BOY-2_CIS-2,"['BAH-BOY-2', 'BOY-FOX-2', 'BOY-ETA-2', 'BOY-ORC-2', 'BAH-CIS-2', 'CIS-ORC-2', 'CIS-TAG-2', 'CIS-OFF-2', 'BAM-CIS-8']","['BAH-BOY', 'BOY-FOX', 'BOY-ETA', 'BOY-ORC', 'BAH-CIS', 'BAM-CIS', 'CIS-ORC', 'CIS-TAG', 'CIS-OFF']","['BAH-2', 'FOX-2', 'ETA-2', 'ORC-2', 'BAH-2', 'ORC-2', 'TAG-2', 'OFF-2', 'BAM-8']",0
EGO-LID,3,-99.14678941,66.12933398,-99.65481637,-75.29686741,74.90171698,-80.80211637,EGO_LID,EGO-LID-3,"['AIM', 'BOX', 'GYM', 'OAR', 'HUG', 'WAX']",EGO-3_LID-3,"['AIM-EGO-3', 'EGO-GYM-3', 'EGO-OAR-3', 'BOX-EGO-4', 'AIM-LID-3', 'LID-WAX-3', 'BOX-LID-4', 'HUG-LID-4']","['AIM-EGO', 'BOX-EGO', 'EGO-GYM', 'EGO-OAR', 'AIM-LID', 'BOX-LID', 'HUG-LID', 'LID-WAX']","['AIM-3', 'GYM-3', 'OAR-3', 'BOX-4', 'AIM-3', 'WAX-3', 'BOX-4', 'HUG-4']",0
DAY-PAW,4,-113.3547044,18.42387798,-36.97350437,-94.73552341,29.94447198,-26.25327037,DAY_PAW,DAY-PAW-4,"['CUP', 'ZIG', 'GIN', 'DOG', 'SAY', 'VAN']",DAY-4_PAW-4,"['CUP-DAY-4', 'DAY-ZIG-4', 'DAY-GIN-4', 'CUP-PAW-4', 'DOG-PAW-4', 'PAW-SAY-4', 'PAW-VAN-4']","['CUP-DAY', 'DAY-ZIG', 'DAY-GIN', 'CUP-PAW', 'DOG-PAW', 'PAW-SAY', 'PAW-VAN']","['CUP-4', 'ZIG-4', 'GIN-4', 'CUP-4', 'DOG-4', 'SAY-4', 'VAN-4']",0
MOP-NAN,6,-56.65210441,24.70875698,41.61903863,-41.14815841,32.03279498,63.86493863,MOP_NAN,MOP-NAN-6,"['DUH', 'FAN', 'JUG', 'LAX', 'ZZZ']",MOP-6_NAN-6,"['DUH-MOP-6', 'FAN-MOP-6', 'JUG-MOP-6', 'FAN-NAN-6', 'LAX-NAN-6', 'NAN-ZZZ-6']","['DUH-MOP', 'FAN-MOP', 'JUG-MOP', 'FAN-NAN', 'LAX-NAN', 'NAN-ZZZ']","['DUH-6', 'FAN-6', 'JUG-6', 'FAN-6', 'LAX-6', 'ZZZ-6']",0
BAR-FLU,4,-107.2781254,-27.39621002,-80.89485437,-106.7256264,-7.093324017,-61.13785137,BAR_FLU,BAR-FLU-4,"['AGE', 'CUP', 'DOG', 'ONO', 'HUG', 'SIR', 'VAN']",BAR-4_FLU-4,"['BAR-CUP-4', 'BAR-DOG-4', 'AGE-BAR-9', 'BAR-DOG-9', 'BAR-ONO-9', 'FLU-HUG-4', 'FLU-VAN-4', 'FLU-SIR-4']","['AGE-BAR', 'BAR-CUP', 'BAR-DOG', 'BAR-ONO', 'FLU-HUG', 'FLU-SIR', 'FLU-VAN']","['CUP-4', 'DOG-4', 'AGE-9', 'DOG-9', 'ONO-9', 'HUG-4', 'VAN-4', 'SIR-9']",0
AIM-LID,3,-85.39764441,66.12933398,-99.65481637,-75.29686741,95.01491398,-91.98091537,AIM_LID,AIM-LID-3,"['MOM', 'EGO', 'WAX', 'MIX', 'BOX', 'HUG']",AIM-3_LID-3,"['AIM-MOM-3', 'AIM-EGO-3', 'AIM-WAX-3', 'AIM-MIX-3', 'EGO-LID-3', 'LID-WAX-3', 'BOX-LID-4', 'HUG-LID-4']","['AIM-MOM', 'AIM-EGO', 'AIM-WAX', 'AIM-MIX', 'BOX-LID', 'EGO-LID', 'HUG-LID', 'LID-WAX']","['MOM-3', 'EGO-3', 'WAX-3', 'MIX-3', 'EGO-3', 'WAX-3', 'BOX-4', 'HUG-4']",1
ASK-ORC,2,100.5588706,38.13227498,-80.54947137,101.1758146,65.11660398,-67.54861437,ASK_ORC,ASK-ORC-2,"['FRO', 'TUB', 'OFF', 'BOY', 'CIS', 'TAG']",ASK-2_ORC-2,"['ASK-TUB-2', 'ASK-OFF-2', 'ASK-FRO-2', 'BOY-ORC-2', 'CIS-ORC-2', 'ORC-TAG-2']","['ASK-FRO', 'ASK-TUB', 'ASK-OFF', 'BOY-ORC', 'CIS-ORC', 'ORC-TAG']","['TUB-2', 'OFF-2', 'FRO-1', 'BOY-2', 'CIS-2', 'TAG-2']",0
INK-MAY,3,-53.10752641,133.549724,-46.28103337,-42.89736841,147.070363,-22.66342337,INK_MAY,INK-MAY-3,"['ALA', 'GUT', 'OIL', 'SHY', 'HEX', 'SIP']",INK-3_MAY-3,"['ALA-INK-3', 'GUT-INK-3', 'INK-OIL-3', 'INK-SHY-3', 'HEX-MAY-3', 'MAY-SIP-3']","['ALA-INK', 'GUT-INK', 'INK-OIL', 'INK-SHY', 'HEX-MAY', 'MAY-SIP']","['ALA-3', 'GUT-3', 'OIL-3', 'SHY-5', 'HEX-3', 'SIP-3']",0
ART-KIT,12,-93.70142841,-68.56138902,-19.98796437,-85.24824141,-58.83866602,26.52474063,ART_KIT,ART-KIT-12,"['COY', 'FIG', 'ASH', 'MAD', 'AGE', 'NOR', 'ONO']",ART-12_KIT-9,"['ART-COY-12', 'ART-FIG-12', 'ART-ASH-12', 'ART-MAD-12', 'AGE-KIT-9', 'KIT-NOR-9', 'KIT-ONO-9']","['ART-COY', 'ART-FIG', 'ART-ASH', 'ART-MAD', 'AGE-KIT', 'KIT-NOR', 'KIT-ONO']","['COY-12', 'FIG-12', 'ASH-12', 'MAD-12', 'AGE-9', 'NOR-9', 'ONO-9']",0
GAS-IVY,11,93.61091659,-13.78822502,-12.75042237,98.01878059,11.58407098,8.027349628,GAS_IVY,GAS-IVY-11,"['EYE', 'FIX', 'ODD', 'TUX', 'DUI', 'SUN']",GAS-11_IVY-7,"['FIX-GAS-11', 'GAS-ODD-11', 'EYE-GAS-7', 'GAS-TUX-11', 'DUI-IVY-2', 'IVY-SUN-2', 'EYE-IVY-7', 'IVY-SUN-7']","['EYE-GAS', 'FIX-GAS', 'GAS-ODD', 'GAS-TUX', 'DUI-IVY', 'EYE-IVY', 'IVY-SUN']","['FIX-11', 'ODD-11', 'EYE-7', 'TUX-8', 'DUI-2', 'SUN-2', 'EYE-7', 'SUN-7']",0
CUP-SIR,4,-102.1497724,-36.93601502,-81.99597937,-85.17058541,1.689936983,-56.48926237,CUP_SIR,CUP-SIR-4,"['BAR', 'DAY', 'HUG', 'PAW', 'ELK', 'FLU', 'ONO', 'TAT']",CUP-4_SIR-9,"['BAR-CUP-4', 'CUP-DAY-4', 'CUP-HUG-4', 'CUP-PAW-4', 'ELK-SIR-9', 'ONO-SIR-9', 'SIR-TAT-9', 'FLU-SIR-4', 'HUG-SIR-4']","['BAR-CUP', 'CUP-DAY', 'CUP-HUG', 'CUP-PAW', 'ELK-SIR', 'FLU-SIR', 'HUG-SIR', 'ONO-SIR', 'SIR-TAT']","['BAR-4', 'DAY-4', 'HUG-4', 'PAW-4', 'ELK-9', 'ONO-9', 'TAT-9', 'FLU-4', 'HUG-4']",0
AGO-MIX,3,-82.31358541,99.85877998,-59.92703137,-77.59085641,116.370628,-32.02837637,AGO_MIX,AGO-MIX-3,"['ALA', 'OAR', 'MOM', 'FLY', 'AIM', 'HEX', 'WAX']",AGO-3_MIX-3,"['AGO-ALA-3', 'AGO-OAR-3', 'AGO-MOM-3', 'AGO-FLY-3', 'AIM-MIX-3', 'HEX-MIX-3', 'MIX-OAR-3', 'MIX-WAX-3']","['AGO-ALA', 'AGO-OAR', 'AGO-MOM', 'AGO-FLY', 'AIM-MIX', 'HEX-MIX', 'MIX-OAR', 'MIX-WAX']","['ALA-3', 'OAR-3', 'MOM-3', 'FLY-3', 'AIM-3', 'HEX-3', 'OAR-3', 'WAX-3']",0
MIX-WAX,3,-82.31358541,113.301845,-94.98505137,-61.03240041,116.370628,-59.92703137,MIX_WAX,MIX-WAX-3,"['AGO', 'AIM', 'HEX', 'OAR', 'LID', 'SIP']",MIX-3_WAX-3,"['AGO-MIX-3', 'AIM-MIX-3', 'HEX-MIX-3', 'MIX-OAR-3', 'AIM-WAX-3', 'LID-WAX-3', 'SIP-WAX-3']","['AGO-MIX', 'AIM-MIX', 'HEX-MIX', 'MIX-OAR', 'AIM-WAX', 'LID-WAX', 'SIP-WAX']","['AGO-3', 'AIM-3', 'HEX-3', 'OAR-3', 'AIM-3', 'LID-3', 'SIP-3']",0
ELK-SIR,9,-85.17058541,-76.36781602,-81.99597937,-74.04124941,-36.93601502,-38.83893637,ELK_SIR,ELK-SIR-9,"['AGE', 'COP', 'USE', 'TAT', 'CUP', 'FLU', 'HUG', 'ONO']",ELK-9_SIR-9,"['AGE-ELK-9', 'COP-ELK-9', 'ELK-USE-9', 'ELK-TAT-9', 'ONO-SIR-9', 'SIR-TAT-9', 'CUP-SIR-4', 'FLU-SIR-4', 'HUG-SIR-4']","['AGE-ELK', 'COP-ELK', 'ELK-USE', 'ELK-TAT', 'CUP-SIR', 'FLU-SIR', 'HUG-SIR', 'ONO-SIR', 'SIR-TAT']","['AGE-9', 'COP-9', 'USE-9', 'TAT-9', 'ONO-9', 'TAT-9', 'CUP-4', 'FLU-4', 'HUG-4']",0
JUG-RIB,6,-5.433488406,0.831416983,71.05300363,-1.325779406,37.92189098,77.87267963,JUG_RIB,JUG-RIB-6,"['ERA', 'JOB', 'PLY', 'MOP', 'FOG', 'IRE', 'SOY']",JUG-6_RIB-6,"['JOB-JUG-5', 'JUG-PLY-5', 'ERA-JUG-6', 'JUG-PLY-6', 'JUG-MOP-6', 'ERA-RIB-14', 'FOG-RIB-14', 'IRE-RIB-14', 'ERA-RIB-6', 'FOG-RIB-6', 'RIB-SOY-6']","['ERA-JUG', 'JOB-JUG', 'JUG-PLY', 'JUG-MOP', 'ERA-RIB', 'FOG-RIB', 'IRE-RIB', 'RIB-SOY']","['JOB-5', 'PLY-5', 'ERA-6', 'PLY-6', 'MOP-6', 'ERA-14', 'FOG-14', 'IRE-14', 'ERA-6', 'FOG-6', 'SOY-6']",0
KEG-ODD,11,83.77172959,-61.85164402,10.55548263,85.97783059,-36.78945902,22.52835163,KEG_ODD,KEG-ODD-11,"['WHY', 'TAR', 'WAS', 'LUG', 'AIR', 'COW', 'FIX', 'GAS']",KEG-11_ODD-11,"['KEG-TAR-11', 'KEG-WAS-11', 'KEG-LUG-11', 'KEG-WHY-8', 'KEG-TAR-8', 'KEG-LUG-8', 'AIR-ODD-11', 'COW-ODD-11', 'FIX-ODD-11', 'GAS-ODD-11']","['KEG-WHY', 'KEG-TAR', 'KEG-WAS', 'KEG-LUG', 'AIR-ODD', 'COW-ODD', 'FIX-ODD', 'GAS-ODD']","['TAR-11', 'WAS-11', 'LUG-11', 'WHY-8', 'TAR-8', 'LUG-8', 'AIR-11', 'COW-11', 'FIX-11', 'GAS-11']",0
LUG-WHY,8,89.76299359,-61.09995302,-20.31834037,93.63453159,-35.23578102,-8.809875372,LUG_WHY,LUG-WHY-8,"['FIX', 'KEG', 'PAY', 'SAW', 'TAR']",LUG-8_WHY-8,"['FIX-LUG-11', 'KEG-LUG-11', 'KEG-LUG-8', 'LUG-PAY-8', 'KEG-WHY-8', 'PAY-WHY-8', 'SAW-WHY-8', 'TAR-WHY-8']","['FIX-LUG', 'KEG-LUG', 'LUG-PAY', 'KEG-WHY', 'PAY-WHY', 'SAW-WHY', 'TAR-WHY']","['FIX-11', 'KEG-11', 'KEG-8', 'PAY-8', 'KEG-8', 'PAY-8', 'SAW-8', 'TAR-8']",0
FRO-WHO,1,56.10229159,92.49394598,-84.02869737,83.11559959,110.670883,-76.93202537,FRO_WHO,FRO-WHO-1,"['ASK', 'RAW', 'OFF', 'GUN', 'LEG', 'NIX']",FRO-1_WHO-1,"['FRO-RAW-1', 'FRO-GUN-1', 'ASK-FRO-2', 'FRO-OFF-1', 'GUN-WHO-1', 'LEG-WHO-1', 'NIX-WHO-1', 'OFF-WHO-2']","['ASK-FRO', 'FRO-RAW', 'FRO-OFF', 'FRO-GUN', 'GUN-WHO', 'LEG-WHO', 'NIX-WHO', 'OFF-WHO']","['RAW-1', 'GUN-1', 'ASK-2', 'OFF-2', 'GUN-1', 'LEG-1', 'NIX-1', 'OFF-2']",0
AHI-ERA,7,17.26735359,17.24063198,60.56250663,39.02183059,34.45504998,64.71688063,AHI_ERA,AHI-ERA-7,"['EON', 'JUG', 'RIB', 'NIL', 'GIG']",AHI-7_ERA-7,"['AHI-EON-7', 'ERA-RIB-14', 'ERA-GIG-14', 'ERA-NIL-7', 'ERA-JUG-6', 'ERA-RIB-6']","['AHI-EON', 'ERA-JUG', 'ERA-RIB', 'ERA-NIL', 'ERA-GIG']","['EON-7', 'RIB-14', 'GIG-14', 'NIL-7', 'JUG-6', 'RIB-6']",0
ADO-DUB,5,11.85316059,92.98717298,31.93446463,40.70018759,99.97916498,38.38084263,ADO_DUB,ADO-DUB-5,"['TOY', 'WAR', 'ELF', 'ARM', 'WET']",ADO-5_DUB-5,"['ADO-TOY-5', 'ADO-WAR-5', 'ADO-ELF-5', 'ARM-DUB-1', 'DUB-WAR-1', 'DUB-WET-1', 'DUB-TOY-5', 'DUB-WAR-5']","['ADO-TOY', 'ADO-WAR', 'ADO-ELF', 'ARM-DUB', 'DUB-TOY', 'DUB-WAR', 'DUB-WET']","['TOY-5', 'WAR-5', 'ELF-1', 'ARM-1', 'WAR-1', 'WET-1', 'TOY-5', 'WAR-5']",0
PLY-VOW,5_6,-65.23407541,53.31458298,26.85238563,-22.25168941,69.62542098,49.84175063,PLY_VOW,PLY-VOW-5_PLY-VOW-6,"['FAN', 'JOB', 'JUG', 'SOY', 'FUN', 'REF', 'WIZ']",PLY-5_VOW-5_PLY-6_VOW-6,"['JOB-PLY-5', 'JUG-PLY-5', 'FAN-PLY-6', 'JUG-PLY-6', 'PLY-SOY-6', 'FUN-VOW-5', 'REF-VOW-5', 'VOW-WIZ-6']","['FAN-PLY', 'JOB-PLY', 'JUG-PLY', 'PLY-SOY', 'FUN-VOW', 'REF-VOW', 'VOW-WIZ']","['JOB-5', 'JUG-5', 'FAN-6', 'JUG-6', 'SOY-6', 'FUN-5', 'REF-5', 'WIZ-4']",0
ARM-NOM,1,65.19910059,89.93827798,-8.540843372,74.50482659,101.295225,14.24669263,ARM_NOM,ARM-NOM-1,"['BRO', 'BIO', 'WET', 'DUB', 'ACE', 'DUI', 'HIT']",ARM-1_NOM-1,"['ARM-BIO-1', 'ARM-WET-1', 'ARM-DUB-1', 'ARM-BRO-1', 'BIO-NOM-1', 'DUI-NOM-2', 'HIT-NOM-2', 'ACE-NOM-7', 'HIT-NOM-7']","['ARM-BRO', 'ARM-BIO', 'ARM-WET', 'ARM-DUB', 'ACE-NOM', 'BIO-NOM', 'DUI-NOM', 'HIT-NOM']","['BIO-1', 'WET-1', 'DUB-1', 'BRO-7', 'BIO-1', 'DUI-2', 'HIT-2', 'ACE-7', 'HIT-7']",0
IVY-SUN,2_7,93.61091659,11.58407098,-16.07717937,105.0021466,37.50039698,1.262630628,IVY_SUN,IVY-SUN-2_IVY-SUN-7,"['DUI', 'EYE', 'GAS', 'HIT', 'SKY']",IVY-2_SUN-2_IVY-7_SUN-7,"['DUI-IVY-2', 'EYE-IVY-7', 'GAS-IVY-11', 'DUI-SUN-2', 'HIT-SUN-2', 'SKY-SUN-2', 'EYE-SUN-7', 'HIT-SUN-7']","['DUI-IVY', 'EYE-IVY', 'GAS-IVY', 'DUI-SUN', 'EYE-SUN', 'HIT-SUN', 'SKY-SUN']","['DUI-2', 'EYE-7', 'GAS-11', 'DUI-2', 'HIT-2', 'SKY-2', 'EYE-7', 'HIT-7']",0
EVE-IRE,14,30.91119559,-41.28148002,68.58317463,36.45626059,-3.166204017,69.58921863,EVE_IRE,EVE-IRE-14,"['FAX', 'OLD', 'GIG', 'MAC', 'LAW', 'RIB']",EVE-14_IRE-14,"['EVE-OLD-14', 'EVE-FAX-14', 'GIG-IRE-14', 'IRE-LAW-14', 'IRE-RIB-14', 'IRE-MAC-7']","['EVE-FAX', 'EVE-OLD', 'GIG-IRE', 'IRE-MAC', 'IRE-LAW', 'IRE-RIB']","['OLD-14', 'FAX-11', 'GIG-14', 'LAW-14', 'RIB-14', 'MAC-7']",0
ELF-WAR,1,24.28645659,109.975758,-1.147938372,42.59283659,118.646189,20.21671563,ELF_WAR,ELF-WAR-1,"['ADO', 'BIO', 'SPY', 'HOW', 'BOA', 'DUB']",ELF-1_WAR-1,"['BIO-ELF-1', 'ELF-SPY-1', 'ELF-HOW-1', 'ADO-ELF-5', 'DUB-WAR-1', 'HOW-WAR-1', 'ADO-WAR-5', 'BOA-WAR-5', 'DUB-WAR-5', 'HOW-WAR-5']","['ADO-ELF', 'BIO-ELF', 'ELF-SPY', 'ELF-HOW', 'ADO-WAR', 'BOA-WAR', 'DUB-WAR', 'HOW-WAR']","['BIO-1', 'SPY-1', 'HOW-1', 'ADO-5', 'DUB-1', 'HOW-1', 'ADO-5', 'BOA-5', 'DUB-5', 'HOW-5']",0
DUB-WET,1,43.10971859,76.25100098,26.61509863,54.51494159,102.496384,29.54441263,DUB_WET,DUB-WET-1,"['ADO', 'ARM', 'TOY', 'WAR', 'BRO', 'NIL', 'YES']",DUB-1_WET-1,"['ARM-DUB-1', 'DUB-WAR-1', 'ADO-DUB-5', 'DUB-TOY-5', 'DUB-WAR-5', 'ARM-WET-1', 'BRO-WET-7', 'NIL-WET-7', 'WET-YES-7']","['ADO-DUB', 'ARM-DUB', 'DUB-TOY', 'DUB-WAR', 'ARM-WET', 'BRO-WET', 'NIL-WET', 'WET-YES']","['ARM-1', 'WAR-1', 'ADO-5', 'TOY-5', 'WAR-5', 'ARM-1', 'BRO-7', 'NIL-7', 'YES-7']",0
ART-FIG,12,-85.24824141,-94.26845802,26.52474063,-68.95094441,-58.83866602,33.62420063,ART_FIG,ART-FIG-12,"['COY', 'KIT', 'ASH', 'MAD', 'KEY', 'NOR', 'YAK']",ART-12_FIG-12,"['ART-COY-12', 'ART-ASH-12', 'ART-MAD-12', 'ART-KIT-12', 'FIG-KEY-12', 'FIG-NOR-12', 'FIG-YAK-12']","['ART-COY', 'ART-KIT', 'ART-ASH', 'ART-MAD', 'FIG-KEY', 'FIG-NOR', 'FIG-YAK']","['COY-12', 'ASH-12', 'MAD-12', 'KIT-9', 'KEY-12', 'NOR-12', 'YAK-12']",0
HEX-MAY,3,-57.82588741,138.550331,-73.40293337,-42.89736841,147.070363,-46.28103337,HEX_MAY,HEX-MAY-3,"['GUT', 'SIP', 'MIX', 'INK']",HEX-3_MAY-3,"['GUT-HEX-3', 'HEX-SIP-3', 'HEX-MIX-3', 'INK-MAY-3', 'MAY-SIP-3']","['GUT-HEX', 'HEX-SIP', 'HEX-MIX', 'INK-MAY', 'MAY-SIP']","['GUT-3', 'SIP-3', 'MIX-3', 'INK-3', 'SIP-3']",0
NIL-WET,7,25.22632359,54.72796798,30.98683663,55.73786259,71.53245898,52.16379663,NIL_WET,NIL-WET-7,"['EON', 'ERA', 'TOY', 'YES', 'ARM', 'BRO', 'DUB']",NIL-7_WET-7,"['NIL-TOY-5', 'EON-NIL-7', 'ERA-NIL-7', 'NIL-TOY-7', 'NIL-YES-7', 'ARM-WET-1', 'DUB-WET-1', 'BRO-WET-7', 'WET-YES-7']","['EON-NIL', 'ERA-NIL', 'NIL-TOY', 'NIL-YES', 'ARM-WET', 'BRO-WET', 'DUB-WET', 'WET-YES']","['TOY-5', 'EON-7', 'ERA-7', 'TOY-7', 'YES-7', 'ARM-1', 'DUB-1', 'BRO-7', 'YES-7']",0
BED-CHI,9,-102.5418844,-38.04451102,-16.48294537,-95.19832241,-10.08291602,-13.15320537,BED_CHI,BED-CHI-9,"['AGE', 'ICE', 'GIN', 'MAD', 'COY', 'DOG']",BED-9_CHI-9,"['BED-ICE-4', 'BED-GIN-4', 'AGE-BED-9', 'AGE-CHI-9', 'CHI-COY-9', 'CHI-DOG-9', 'CHI-MAD-9']","['AGE-BED', 'BED-ICE', 'BED-GIN', 'AGE-CHI', 'CHI-MAD', 'CHI-COY', 'CHI-DOG']","['ICE-4', 'GIN-4', 'AGE-9', 'AGE-9', 'COY-9', 'DOG-9', 'MAD-12']",0
ASH-HAM,12,-78.12024741,-36.11951702,43.02018763,-70.85630941,6.428795983,49.93942863,ASH_HAM,ASH-HAM-12,"['ART', 'LAM', 'ACT', 'LAX', 'ZZZ', 'ICE']",ASH-12_HAM-6,"['ART-ASH-12', 'ASH-LAM-12', 'ACT-HAM-6', 'HAM-LAX-6', 'HAM-ZZZ-6', 'HAM-ICE-6']","['ART-ASH', 'ASH-LAM', 'ACT-HAM', 'HAM-LAX', 'HAM-ZZZ', 'HAM-ICE']","['ART-12', 'LAM-12', 'ACT-6', 'LAX-6', 'ZZZ-6', 'ICE-6']",0
BAR-ONO,9,-105.9669134,-62.98485202,-63.50000837,-88.90182941,-31.27103202,-61.66566937,BAR_ONO,BAR-ONO-9,"['AGE', 'CUP', 'FLU', 'DOG', 'KIT', 'SIR', 'USE', 'TAT']",BAR-9_ONO-9,"['BAR-CUP-4', 'BAR-FLU-4', 'BAR-DOG-4', 'AGE-BAR-9', 'BAR-DOG-9', 'KIT-ONO-9', 'ONO-SIR-9', 'ONO-USE-9', 'ONO-TAT-9']","['AGE-BAR', 'BAR-CUP', 'BAR-FLU', 'BAR-DOG', 'KIT-ONO', 'ONO-SIR', 'ONO-USE', 'ONO-TAT']","['CUP-4', 'FLU-4', 'DOG-4', 'AGE-9', 'DOG-9', 'KIT-9', 'SIR-9', 'USE-9', 'TAT-9']",0
LAX-NAN,6,-79.20396241,-13.41357102,26.66345463,-56.65210441,24.70875698,41.61903863,LAX_NAN,LAX-NAN-6,"['BUG', 'HAM', 'ICE', 'MAD', 'FAN', 'MOP', 'ZZZ']",LAX-6_NAN-6,"['BUG-LAX-12', 'LAX-MAD-12', 'HAM-LAX-6', 'ICE-LAX-6', 'FAN-NAN-6', 'MOP-NAN-6', 'NAN-ZZZ-6']","['BUG-LAX', 'HAM-LAX', 'ICE-LAX', 'LAX-MAD', 'FAN-NAN', 'MOP-NAN', 'NAN-ZZZ']","['BUG-12', 'MAD-12', 'HAM-6', 'ICE-6', 'FAN-6', 'MOP-6', 'ZZZ-6']",0
AGE-KIT,9,-93.70142841,-68.56138902,-41.39540837,-90.54446141,-39.40249202,-19.98796437,AGE_KIT,AGE-KIT-9,"['BED', 'CHI', 'BAR', 'ELK', 'ART', 'NOR', 'ONO']",AGE-9_KIT-9,"['AGE-BED-9', 'AGE-CHI-9', 'AGE-BAR-9', 'AGE-ELK-9', 'KIT-NOR-9', 'KIT-ONO-9', 'ART-KIT-12']","['AGE-BED', 'AGE-CHI', 'AGE-BAR', 'AGE-ELK', 'ART-KIT', 'KIT-NOR', 'KIT-ONO']","['BED-9', 'CHI-9', 'BAR-9', 'ELK-9', 'NOR-9', 'ONO-9', 'ART-12']",0
AGO-FLY,3,-84.06863141,96.82086198,-32.02837637,-77.59085641,99.85877998,-1.491527372,AGO_FLY,AGO-FLY-3,"['ALA', 'MIX', 'OAR', 'MOM', 'DRY', 'OIL', 'TAX']",AGO-3_FLY-3,"['AGO-ALA-3', 'AGO-MIX-3', 'AGO-OAR-3', 'AGO-MOM-3', 'ALA-FLY-3', 'FLY-OIL-3', 'FLY-TAX-3', 'DRY-FLY-5', 'FLY-OIL-5']","['AGO-ALA', 'AGO-MIX', 'AGO-OAR', 'AGO-MOM', 'ALA-FLY', 'DRY-FLY', 'FLY-OIL', 'FLY-TAX']","['ALA-3', 'MIX-3', 'OAR-3', 'MOM-3', 'ALA-3', 'OIL-3', 'TAX-3', 'DRY-5', 'OIL-5']",0
MOM-TAX,3,-95.65655241,74.10019898,-64.08417237,-84.88109141,89.53200898,-15.13246137,MOM_TAX,MOM-TAX-3,"['AGO', 'AIM', 'OAR', 'FLY', 'GIN', 'SAY']",MOM-3_TAX-3,"['AGO-MOM-3', 'AIM-MOM-3', 'MOM-OAR-3', 'FLY-TAX-3', 'GIN-TAX-4', 'SAY-TAX-4']","['AGO-MOM', 'AIM-MOM', 'MOM-OAR', 'FLY-TAX', 'GIN-TAX', 'SAY-TAX']","['AGO-3', 'AIM-3', 'OAR-3', 'FLY-3', 'GIN-4', 'SAY-4']",0
